text,label
"Arafat Urges Palestinians to 'Correct Mistakes'  RAMALLAH, West Bank (Reuters) - Palestinian President  Yasser Arafat, under pressure to enact anti-corruption reforms,  said on Wednesday that some officials had misused their posts  and urged efforts to correct ""all the mistakes.""",0
"China Detains Eight Priests and a Living Buddha -Groups  BEIJING (Reuters) - China has detained eight Roman Catholic  priests in a crackdown on those loyal to the Pope and arrested  a ""Living Buddha"" for arousing superstition at the re-opening  of a temple, U.S. groups said on Wednesday.",0
Walker Slam Leads Cardinals Past Reds (AP) AP - Larry Walker has learned quickly that St. Louis Cardinals' fans know how to celebrate.,1
"Fighting Rages in Najaf After Peace Bid Fails  NAJAF, Iraq (Reuters) - Heavy fighting broke out between  U.S. troops and Shi'ite militiamen in the Iraqi city of Najaf,  where Iraq's interim defense minister said he expected a  ""decisive battle"" to take place on Wednesday.",0
Crypto researchers abuzz over flaws ZDNet UK: Encryption circles are buzzing with news that mathematical functions embedded in common security applications have previously unknown weaknesses. ,3
"UA #39;s Beard swims to silver in medley debut ATHENS - American swimmer Michael Phelps collected two more gold medals Tuesday, but even he knew he wasn #39;t the story of the day from the Summer Olympics in Athens. ",1
"Celebrating human spirit, in all its impurity What if the Olympic Games --started here 2,780 years ago, right in this fertile, ancient town in the western Peloponnesus some 200 miles from Athens -- really mean something? ...",1
"Security tightened after fan takes a plunge More security will be placed around the fields of play at the Olympics after a man who wanted to send  #39; #39;a loving message to his wife #39; #39; jumped into the diving pool, the Athens Organizing Committee said. ",1
Labor determined to reopen children overboard inquiry Labor says there appears to have been pressure from the Prime Minister #39;s office on a public servant and it #39;s reaffirmed its determination to reopen the Senate inquiry into the matter. ,0
"4 killed, 2 missing as Typhoon Megi hits western Japan TOKYO, Aug. 18 (Xinhuanet) -- Four people were killed and two others missing as Typhoon Megi hit west Japan #39;s Kagawa and Ehime prefectures on Wednesday, the Japan Meteorological Agency said. ",0
"Wall Street Set to Open Down (Reuters) Reuters - U.S. shares were expected to open lower\on Wednesday after crude oil pushed to a fresh high overnight,\while Web search engine Google Inc. dented sentiment as it\slashed the price range on its initial public offering.\In a statement posted on its IPO Web site, Google said it had\cut the range on its IPO to  #36;85- #36;95 per share from  #36;108- #36;135\previously, a 26 percent reduction at the mid-point of the\range.",2
U.S. Crude Sets New Record  #36;47 a Barrel (Reuters) Reuters - U.S. oil futures set a new record  #36;47.01\a barrel on Wednesday after a new threat against Iraq's oil\sector by rebel Shi'ite militia.  U.S. crude traded up 26 cents\to set a new high in the 21-year history of the New York\Mercantile Exchange contract.,2
"First Look at Microsoft Money 2005 This Web-savvy update syncs with MSN accounts, but you'll want to be aware of some functionality requirements and service limitations.",3
"Google slashes IPO price range NEW YORK (Reuters) - Google, the world #39;s most popular Web search engine, has slashed the price range on its eagerly awaited initial public offering to between \$85 and \$95 per share from between \$108 and \$135 per share. ",2
Canada begins probe of Nortel #39;s accounting TORONTO -- Shares of Nortel Networks edged lower yesterday after Canadian officials said they were opening a criminal investigation into accounting practices at the telecommunications equipment maker. ,2
PalmOne Wi-Fi card: a first look Want to add Wi-Fi connectivity to your PalmOne Tungsten T3 or Zire 72 handheld? Your wait is almost over. ,3
"Kenteris and Thanou Quit Games After an hour of interrogation by a three-man IOC disciplinary panel at the Hilton Hotel this morning, Kenteris emerged amid chaotic scenes to declare that in the national interest he would not be defending the 200metres title he won in Sydney four ...",1
"Bomb found near Berlusconi villa Italian police today said they had defused a bomb near the Italian prime minister Silvio Berlusconi #39;s Sardinian holiday villa, only hours after a visit by the prime minister, Tony Blair. ",0
"Burundi Urges Sanctions on Rebels Over Massacre DAR ES SALAAM (Reuters) - Burundi will urge regional leaders at a summit on Wednesday to impose sanctions against the rebel Hutu Forces for National Liberation (FNL), blamed for the slaughter of more than 160 Congolese Tutsi refugees in ...",0
"Australian foreign minister ends  #39;productive #39; North Korea talks Australia #39;s foreign minister, Alexander Downer, has wrapped up talks in North Korea on the stand-off over the country #39;s efforts to develop nuclear weapons. ",0
"Australian terrorist seeks deal to testify in foreign trials SYDNEY : Australia #39;s first convicted terrorist, who confessed to conspiring with Al-Qaeda to blow up the Israeli embassy in Canberra, wants a deal in exchange for testifying against terror suspects in foreign courts. ",0
"Wall Street Set to Open Down  LONDON (Reuters) - U.S. shares were expected to open lower  on Wednesday after crude oil pushed to a fresh high overnight,  while Web search engine Google Inc. dented sentiment as it  slashed the price range on its initial public offering.",2
"Google reduces IPO price range; SEC approval awaited NEW YORK, August 18 (New Ratings)  Google Inc has reportedly reduced its expected IPO price range to \$85-\$95 per share, from the previously expected price range of \$108-\$135 per share. The company is unlikely to price its shares until the market closes ...",2
Crude Oil Prices Climb to Record Before US Inventory Report Aug. 18 (Bloomberg) -- Crude oil prices rose to a record in New York before a government report that #39;s expected to show the third straight weekly drop in US crude oil inventories. ,2
"Phelps #39; gold rush ATHENS, Greece - The night before, Michael Phelps had stood by the pool with a strained smile and a bronze medal, his quest for Olympic immortality dashed, his million-dollar bonus lost, his gold medal count stuck on one. ",1
"Games go eons back in time today ATHENS, Greece  The slogan for these Olympics is,  quot;Welcome Home. quot; But the Games really go home today, when the men #39;s and women #39;s shot put are held in the excavated stadium of ancient Olympia, which started all this madness in 776 BC ...",1
"NHL: No progress in talks With less than a month remaining before the current collective bargaining agreement expires, representatives for the NHL and the Players #39; Association met for nearly 4 1/2 hours yesterday without making any progress on a new CBA. ",1
"Fighting Rages in Najaf After Peace Bid Fails NAJAF, Iraq (Reuters) - Heavy fighting broke out between US troops and Shi #39;ite militiamen in the Iraqi city of Najaf, where Iraq #39;s interim defense minister said he expected a  quot;decisive battle quot; to take place on Wednesday. ",0
Internet pharmacies get go-ahead The government gives the green-light to internet-only pharmacies in England.,3
"Karzai urges neighbours to stop militants crossing borders (AFP) AFP - President Hamid Karzai has called on neighbouring countries to prevent militants crossing into Afghanistan through poorly monitored borders and cooperate in the ""fight against terror.""",0
"Poll: Kerry Continues to Hold Edge in Pa. (AP) AP - Democratic presidential nominee John Kerry is maintaining a slight lead over President Bush in the battleground state of Pennsylvania with crucial support from veterans and military families, according to a poll released Wednesday.",0
Najaf clashes as truce talks fail Fighting resumes in the Iraqi city of Najaf between US troops and Shia militias after an abortive peace bid.,0
"N Korea food prices 'rocket' Changes in North Korea's economy have led to spiralling food prices many people cannot afford, the UN says.",0
Two die in South Ossetia fighting Clashes with separatists in the breakaway region of South Ossetia kill two Georgian soldiers.,0
"Iraq Won't Send New Delegation to Najaf BAGHDAD, Iraq - Iraq's National Conference refused Wednesday to send a second delegation to the holy city of Najaf to negotiate an end to fighting between U.S. troops and loyalists of radical cleric Muqtada al-Sadr, a day after he rebuffed their demand for a meeting...",0
